step	recall
1	0.5634390651085142
1	0.5634390651085142
1	0.5634390651085142
1	0.5634390651085142
1	0.5634390651085142
1	0.5634390651085142
1	0.5634390651085142
1	0.5659432387312187
1	0.5634390651085142
