step	precision
1	0.7165605095541401
1	0.7165605095541401
1	0.7165605095541401
1	0.7165605095541401
1	0.7165605095541401
1	0.7165605095541401
1	0.7165605095541401
1	0.7151898734177216
1	0.7165605095541401
